war,en
Batasan han mga tawo an pagkaturog ngan paghubog ha gab-i.,"For those who sleep, sleep at night, and those who get drunk, get drunk at night."
"Waray kita pilia han Dyos basi mag-antos han iya kapungot, kundi basi angkonon naton an katalwasan pinaagi han aton Ginoo Jesu-Cristo,",For God did not appoint us to suffer wrath but to receive salvation through our Lord Jesus Christ.
"nga nagpakamatay para ha aton, basi mag-ukoy kita upod ha iya, buhi o patay kita ha pagbalik niya.","He died for us so that, whether we are awake or asleep, we may live together with him."
"Tungod hini nga hinungdan, pagdinasigay ngan pagbinuligay kamo sugad gud han iyo binubuhat yana.","Therefore encourage one another and build each other up, just as in fact you are doing."
"Kabugtoan, nahangyo kami ha iyo nga tahoron niyo hin kaangayan adton mga nagbubuhat dida ha iyo, hira nga ginpile han Ginoo pagmando ngan pagtutdo ha iyo.","Now we ask you, brothers and sisters, to acknowledge those who work hard among you, who care for you in the Lord and who admonish you."
"Timangnoa niyo hira upod an gidadakoi nga pagtahod ngan paghigugma, tungod han buruhaton nga ira gintutuman. Magmalinawon unta an tagsatagsa ha iyo.",Hold them in the highest regard in love because of their work. Live in peace with each other.
"Nag-aaghat kami ha iyo, kabugtoan: sagdoni an mga hubya, dasiga an mga awdanon, buligi an mga magluya, ngan ipakita ha ngatanan an iyo kamailobon.","And we urge you, brothers and sisters, warn those who are idle and disruptive, encourage the disheartened, help the weak, be patient with everyone."
"Ayaw niyo bulsa hin maraot an nagbubuhat hin maraot, kundi tinguhaa niyo nga an pagbuhat hin maupay hiagoman han tagsa tagsa ngan ha ngatanan nga mga tawo.","Make sure that nobody pays back wrong for wrong, but always strive to do what is good for each other and for everyone else."
"Dayuday pagmalipayon kamo,","Rejoice always,"
"pag-ampo ha ngatanan nga panahon,","pray continually,"
"pagpasalamat kamo han bisan ano nga nadangat ha iyo. Amo ini an karuyag han Dyos ha iyo, han iyo kinabuhi ha pag-alagad kan Cristo Jesus.",give thanks in all circumstances; for this is God’s will for you in Christ Jesus.
Ayaw niyo pagpugngi an Espiritu Santo.,Do not quench the Spirit.
Ayaw niyo pagtamaya an dyosnon nga mga mensahe.,Do not treat prophecies with contempt
Sarihi an ngatanan nga mga butang: tipigi an maupay,"but test them all; hold on to what is good,"
ngan likayi an ngatanan nga karat-an.,reject every kind of evil.
"Bubuhaton ito niya nga nagtatawag ha iyo, kay matinumanon hiya.","The one who calls you is faithful, and he will do it."
"Kabugtoan, ig-ampo liwat kami niyo.","Brothers and sisters, pray for us."
Ipangumosta kami han ngatanan nga kabugtoan hin minagburugto nga harok.,Greet all God’s people with a holy kiss.
"Nag-aaghat ako ha iyo, ha pagburut-an han Ginoo, nga basahon niyo ini nga surat ha ngatanan nga mga magtinuohon.",I charge you before the Lord to have this letter read to all the brothers and sisters.
An grasya han aton Ginoo Jesu-Cristo maada unta ha iyo.,The grace of our Lord Jesus Christ be with you.
Tikang kan Pablo nga apostol ni Cristo Jesus tungod han pagbuot han Dyos nga aton Magtaralwas ngan ni Cristo Jesus nga aton paglaom—,"Paul, an apostle of Christ Jesus by the command of God our Savior and of Christ Jesus our hope,"
"Ngadto kan Timoteo nga akon matuod nga anak ha pagtoo: An Dyos nga aton Amay ngan hi Cristo Jesus nga aton Ginoo maghatag unta han gugma, kalooy, ngan kamurayaw ha imo!","To Timothy my true son in the faith: Grace, mercy and peace from God the Father and Christ Jesus our Lord."
"An tuyo hini nga sugo amo an pagpukaw han gugma nga natikang hin putli nga kasingkasing, malinis nga panhunahuna, ngan tinuod nga pagtoo.","The goal of this command is love, which comes from a pure heart and a good conscience and a sincere faith."
May mga tawo nga binmulag na ngan nawara ha ira mga dalan tungod hin binuang nga larulantugi.,Some have departed from these and have turned to meaningless talk.
"Karuyag nira magin magturutdo han balaod han Dyos, kundi diri nira hinsasabtan an ira kalugaringon nga mga pulong o an mga butang nga ira ginhihimangraw upod in dako nga pagtapod.","They want to be teachers of the law, but they do not know what they are talking about or what they so confidently affirm."
Sayod kita nga maupay an Balaod kon gamiton hin igo ngan angay nga paagi.,We know that the law is good if one uses it properly.
"Hin-aagian ito nga pagturon-an dida han Maupay nga Sumat nga igintapod ha akon hin pagpasangyaw, an Maupay nga Sumat nga tikang han mahimayaon ngan darayawon nga Dyos.","that conforms to the gospel concerning the glory of the blessed God, which he entrusted to me."
"Nagpapasalamat ako kan Cristo Jesus nga aton Ginoo, nga naghatag ha akon hin kusog para han akon buruhaton, tungod nga gintungdan ngan gin-isip ako niya nga takos mag-alagad ha iya,","I thank Christ Jesus our Lord, who has given me strength, that he considered me trustworthy, appointing me to his service."
"bisan kon ginpakaraot, ginpakurian, ngan gintamay ko hiya hadto anay. Kundi nalooy an Dyos ha akon kay waray pa ako hadto pagtoo ngan waray ako sabot han akon ginbuhat.","Even though I was once a blasphemer and a persecutor and a violent man, I was shown mercy because I acted in ignorance and unbelief."
Ngan igin-ipis ha akon han Ginoo an iya hura nga grasya ngan iginhatag ha akon an pagtoo ngan gugma nga aton naaangkon pinaagi hin pakig-usa kan Cristo Jesus.,"The grace of our Lord was poured out on me abundantly, along with the faith and love that are in Christ Jesus."
"Matuod ini nga mga pulong nga angay ta karawaton ngan tuohan hin hingpit: kinmanhi ha kalibutan hi Cristo Jesus hin pagtalwas han mga makasasala. Ako an labi nga kamaraot ha ira,",Here is a trustworthy saying that deserves full acceptance: Christ Jesus came into the world to save sinners—of whom I am the worst.
"Ngadto han dayon nga Hadi, waray kamatayon ngan diri kinikita, han amo la nga Dyos—ha iya an kadungganan ngan an pagdayaw hin waray kataposan. Amen.","Now to the King eternal, immortal, invisible, the only God, be honor and glory for ever and ever. Amen."
"Ipadayon an imo pagtoo ngan malinis nga konsyensya. May mga tawo nga waray mamati han ira konsensya, ngan napakyas an ira pagtoo.","holding on to faith and a good conscience, which some have rejected and so have suffered shipwreck with regard to the faith."
"Nahiupod ha ira hira Himeneo ug Alejandro, nga akon na igintubyan ngadto han gahom ni Satanas, basi katutdoan hira hin diri na pagpakaraot han Dyos.","Among them are Hymenaeus and Alexander, whom I have handed over to Satan to be taught not to blaspheme."
"Sanglit, una ha ngatanan, nag-aaghat ako nga ihalad niyo ngadto sa Dyos an mga pangamuyo, mga pag-ampo, ngan mga pagpasalamat para han ngatanan nga mga tawo;","I urge, then, first of all, that petitions, prayers, intercession and thanksgiving be made for all people—"
"para han mga hadi ngan han ngatanan nga iba nga mga pamunoan, basi mag-ukoy kita hin mamingaw ngan malinawon nga kinabuhi, dida ha pag-alagad han Dyos ha matadong nga pamatasan.","for kings and all those in authority, that we may live peaceful and quiet lives in all godliness and holiness."
"Maupay ngan nakakalipay ini han Dyos nga aton Magtaralwas,","This is good, and pleases God our Savior,"
nga naruruyag nga matalwas an ngatanan nga mahibaro han kamatuoran.,who wants all people to be saved and to come to a knowledge of the truth.
"Kay uusa la an Dyos, ngan uusa la an makakag-usa han Dyos nga han mga tawo; amo ini hi Cristo Jesus","For there is one God and one mediator between God and mankind, the man Christ Jesus,"
"Amo ini an hinungdan nga ginsugo ako nga apostol ngan magturutdo han mga Hentil, hin pagsangyaw han mensahe han pagtoo ngan kamatuoran. Nagsusumat ako han kamatuoran, diri ako nagbubuwa!","And for this purpose I was appointed a herald and an apostle—I am telling the truth, I am not lying—and a true and faithful teacher of the Gentiles."
"Karuyag ko nga mag-ampo an kalalaken-an ha ngatanan nga dapit, kalalaken-an nga hinalad ngadto han Dyos, nga binayaw an ira mga kamot ha pag-ampo hin waray kasina o pagkaaway-away.","Therefore I want the men everywhere to pray, lifting up holy hands without anger or disputing."
kundi hin mag-upay nga mga panggawi nga angay hin kababayen-an nga mainampoon.,"but with good deeds, appropriate for women who profess to worship God."
Kinahanglan nga mahibaro an kababayen-an hin hilom ngan hingpit nga pagpaubos.,A woman should learn in quietness and full submission.
Diri ako natugot nga an kababayen-an magtutdo o maagaron han kalalaken-an; kinahanglan humilom la hira.,I do not permit a woman to teach or to assume authority over a man; she must be quiet.
"Kay una paghimoon hi Adan, san-o hi Eva.","For Adam was formed first, then Eve."
"Ngan diri hi Adan kundi hi Eva, an babaye, an ginlimbongan ngan nagtalapas han sugo han Dyos.",And Adam was not the one deceived; it was the woman who was deceived and became a sinner.
"Kundi matatalwas an babaye pinaagi hin kamay-ada anak, kon magpadayon hiya hin pagtoo, paghigugma, ngan pagkaputli, upod an kaligdong.","But women will be saved through childbearing—if they continue in faith, love and holiness with propriety."
"Matuod ini nga darahunon: kon karuyag in tawo pagpangulo hin singbahan, naungara hiya hin maupay gud nga buruhaton.",Here is a trustworthy saying: Whoever aspires to be an overseer desires a noble task.
"kinahanglan diri hiya parahubog o maisog nga tawo, kundi mapuanguron ngan diri makiawayon; kinahanglan diri hiya makisalapi;","not given to drunkenness, not violent but gentle, not quarrelsome, not a lover of money."
"kinahanglan nakakagdumara hiya hin maupay han iya kalugaringon nga panimalay, ngan nakakapasunod hiya han iya mga anak hin pagsugot ug pagtahod ha iya.","He must manage his own family well and see that his children obey him, and he must do so in a manner worthy of full respect."
"Kay kon diri hiya maaram magdumara han iya kalugaringon nga panimalay, uunanhon man hin pakagmangno niya han singbahan han Dyos?","(If anyone does not know how to manage his own family, how can he take care of God’s church?)"
"Kinahanglan nga hamtong na hiya ha pagtoo, basi diri hiya pumarayaw ngan paghukman hiya ha karat-an sugad han Yawa.","He must not be a recent convert, or he may become conceited and fall under the same judgment as the devil."
"Kinahanglan tawo hiya nga tinatahod han iba nga mga tawo nga diri sakop han singbahan, basi diri hiya maalohan ngan mahulog ha bitik han Yawa.","He must also have a good reputation with outsiders, so that he will not fall into disgrace and into the devil’s trap."
"Kinahanglan liwat nga tangkod ngan may maupay nga pamatasan an mga kabulig han singbahan; kinahanglan diri gud hira maghubog kon mainom hira hin bino, ngan diri halot;","In the same way, deacons are to be worthy of respect, sincere, not indulging in much wine, and not pursuing dishonest gain."
"kinahanglan nga pagtumanon nira an iginpadayag nga kamatuoran han pagtoo, upod in limpyo nga konsensya.",They must keep hold of the deep truths of the faith with a clear conscience.
"Kinahanglan sarihan hira anay, ngan kon makapasar hira hini makakahimo na hira hin pag-alagad ha singbahan.","They must first be tested; and then if there is nothing against them, let them serve as deacons."
"Kinahanglan liwat maupay an pamatasan han ira mga asawa, ngan diri maglibak; kinahanglan buotan ngan tangkod hira ha ngatanan nga butang.","In the same way, the women are to be worthy of respect, not malicious talkers but temperate and trustworthy in everything."
"Kinahanglan usa la an asawa han kabulig han singbahan, ngan maupay magdumara han iya mga anak ngan panimalay.",A deacon must be faithful to his wife and must manage his children and his household well.
"Adton may maupay nga buhat nakakaangkon hin maupay nga dungog, ngan nakakaghimangraw hin waray kahadlok hiunong han ira pagtoo kan Cristo Jesus.",Those who have served well gain an excellent standing and great assurance in their faith in Christ Jesus.
"Samtang ginsusurat ko ini ha imo, naglalaom ako hin diri maiha hin pagkada ngan pagkigkita ha imo.","Although I hope to come to you soon, I am writing you these instructions so that,"
Gintututdo ini nga mga pagturon-an hin maglimbong nga mga tawo nga buwaon kanay konsensya patay na sugad hin naogtang pinaagi hin binangga nga puthaw.,"Such teachings come through hypocritical liars, whose consciences have been seared as with a hot iron."
"Maupay an nga-tanan nga ginhimo han Dyos; waray bisan usa nga igsalikway, kundi angay karawaton an ngatanan inupdan hin pagpasalamat;","For everything God created is good, and nothing is to be rejected if it is received with thanksgiving,"
"kay pinaagi han pulong han Dyos ngan han pag-ampo, kinakarawat ini han Dyos.",because it is consecrated by the word of God and prayer.
"Kundi likayi adton diri dyosnon nga mga susumaton, nga diri angay igsinumat. Pahiaraa an imo kalugaringon para han dyosnon nga kinabuhi.","Have nothing to do with godless myths and old wives’ tales; rather, train yourself to be godly."
