source,reference,translation
"Afterward came also the other virgins, saying, Lord, Lord, open to us.","Pagkatapos ay dumating naman ang ibang mga birhen, na nagsasabi, ‘Panginoon, Panginoon, pagbuksan mo kami.’","Pagkatapos ay dumating din ang iba pang mga dalaga, na nagsasabi, Panginoon, Panginoon, buksan mo kami."
"but in the day that Lot went out from Sodom it rained fire and brimstone from heaven, and destroyed them all:","Subalit nang araw na umalis sa Sodoma si Lot, umulan ng apoy at asupre mula sa langit at pinuksa silang lahat.","Ngunit noong araw na lumabas si Lot mula sa Sodoma, naulan ng apoy at asupre mula sa langit at sinira silang lahat."
"When Jesus therefore saw his mother, and the disciple standing by whom he loved, he saith unto his mother, Woman, behold, thy son!","Samantala, nakatayo sa tabi ng krus ni Jesus ang kanyang ina, at ang kapatid ng kanyang ina, si Maria na asawa ni Cleopas, at si Maria Magdalena.","Nang makita ni Jesus ang kanyang ina at ang alagad na mahal niya ay nakatayo sa tabi niya, sinabi niya sa kanyang ina, Babae, narito ang iyong anak!"
And he cometh into a house.,"At pumasok siya sa isang bahay, at muling nagkatipon ang maraming tao, kaya't sila'y hindi man lamang makakain.",At siya'y pumasok sa isang bahay.
How then shall they call on him in whom they have not believed? and how shall they believe in him whom they have not heard? and how shall they hear without a preacher?,Ngunit paano nga silang tatawag sa kanya na hindi nila sinampalatayanan? At paano sila sasampalataya sa kanya na hindi nila napakinggan? At paano sila makikinig kung walang mangangaral?,Kaya't paano nila tatawagin ang taong hindi nila pinaniniwalaan? At paano nila pinaniniwalaan ang taong hindi nila narinig? At paano nila makarinig kung walang tagapagaral?
Let no man deceive you with empty words: for because of these things cometh the wrath of God upon the sons of disobedience.,"Huwag kayong padaya sa mga salitang walang katuturan, sapagkat dahil sa mga bagay na ito'y dumarating ang galit ng Diyos sa mga anak ng pagsuway.","Huwag kayong maliligawan ng sinuman sa pamamagitan ng walang kabuluhan na mga salita, sapagkat dahil sa mga bagay na ito ay dumarating ang galit ng Diyos sa mga anak na hindi sumasang-ayon."
"and say, We piped unto you, and ye did not dance; we wailed, and ye did not mourn.","na sinasabi, ‘Tinugtugan namin kayo ng plauta, ngunit hindi kayo sumayaw; tumangis kami, ngunit hindi kayo nahapis.’","at sabihin, Kami'y nagsabog ng trumpeta para sa inyo, at kayo'y hindi sumayaw; kami'y nagsisigaw, at kayo'y hindi nagsisigaw."
"and laid hands on the apostles, and put them in public ward.",Kanilang dinakip ang mga apostol at kanilang inilagay sila sa bilangguang bayan.,At inilagay nila ang kanilang mga kamay sa mga apostol at inilagay sila sa publiko.
"And when they came to the disciples, they saw a great multitude about them, and scribes questioning with them.","Nang dumating sila sa mga alagad, nakita nilang napakaraming tao sa kanilang paligid at ang mga eskriba na nakikipagtalo sa kanila.","Nang sila'y dumating sa mga alagad, nakita nila ang isang malaking pulutong tungkol sa kanila, at ang mga eskriba'y sumasang-ayon sa kanila."
"but if ye have respect of persons, ye commit sin, being convicted by the law as transgressors.","Subalit kung kayo'y nagpapakita ng pagtatangi, kayo ay nagkakasala at kayo'y inilalantad ng kautusan bilang mga lumalabag.","Ngunit kung kayo'y nagtatanghal, kayo'y gumagawa ng kasalanan, at kayo'y sinisiyasat ng kautusan bilang mga tagapagsalinlang."
"And ye have an anointing from the Holy One, and ye know all things.","Mga ama, kayo'y sinusulatan ko","At kayo'y may pagbuhos ng Banal, at alam ninyo ang lahat ng bagay."
"Justified in the spirit,","pinatunayang matuwid sa espiritu, nakita ng mga anghel,","Dahil ang Espiritu ay nagbigay sa kanila ng katarungan,"
"But now that faith is come, we are no longer under a tutor.","Subalit ngayong dumating na ang pananampalataya, tayo ay wala na sa ilalim ng tagasupil.","Ngunit ngayon na dumating na ang pananampalataya, hindi na tayo nasa ilalim ng isang tagapagpapatuloy."
"Salute Mary, who bestowed much labor on you.","Batiin ninyo si Maria, na lubhang maraming nagawa para sa inyo.","Ipaalam sa inyo si Maria, na nagsisikap para sa inyo."
"So now it is no more I that do it, but sin which dwelleth in me.","Subalit ngayo'y hindi na ako ang gumagawa nito, kundi ang kasalanang nananatili sa akin.","Kaya't ngayon ay hindi na ako ang gumagawa nito, kundi ang kasalanan na naninirahan sa akin."
"And he that doth not take his cross and follow after me, is not worthy of me.",at ang hindi nagpapasan ng kanyang krus at sumusunod sa akin ay hindi karapat-dapat sa akin.,At ang hindi kumuha ng kanyang krus at sumunod sa akin ay hindi karapat-dapat sa akin.
"Ye therefore, beloved, knowing these things beforehand, beware lest, being carried away with the error of the wicked, ye fall from your own stedfastness.","Kaya't kayo, mga minamahal, yamang nalalaman na ninyo noon pa ang mga bagay na ito, mag-ingat kayo, baka mailigaw kayo sa pamamagitan ng kamalian ng masasama at mahulog kayo mula sa inyong sariling katatagan.","Kaya't kayo, mga minamahal, na nang malaman ninyo nang una ang mga bagay na ito, mag-ingat kayo, baka kayo'y mapupunta sa pamamagitan ng pagkakamali ng mga masama, at kayo'y mahulog mula sa inyong sariling katatagan."
"that thou keep the commandment, without spot, without reproach, until the appearing of our Lord Jesus Christ:",na ingatan mong walang dungis at walang kapintasan ang utos hanggang sa pagpapakita ng ating Panginoong Jesu-Cristo;,upang iyong panatilihin ang utos na walang pagkakamali at walang pagkakamali hanggang sa paglitaw ng ating Panginoong Jesu-Cristo.
And I saw the seven angels that stand before God; and there were given unto them seven trumpets.,At nakita ko ang pitong anghel na nakatayo sa harapan ng Diyos at sila'y binigyan ng pitong trumpeta.,"At nakita ko ang pitong anghel na nakatayo sa harap ng Diyos, at binigyan sila ng pitong trumpeta."
"For this cause I also, having heard of the faith in the Lord Jesus which is among you, and the love which ye show toward all the saints,","Dahil dito, sapagkat narinig ko rin naman ang inyong pananampalataya sa Panginoong Jesus, at ang inyong pag-ibig sa lahat ng mga banal,","Dahil dito, narinig ko ang tungkol sa inyong pananampalataya sa Panginoong Jesus at sa inyong pagmamahal sa lahat ng mga banal,"
"or, Who shall descend into the abyss? (that is, to bring Christ up from the dead.)","“O, ‘Sino ang mananaog sa kailaliman?’” (Ito ay upang iakyat si Cristo mula sa mga patay.)","o, Sino ang bumaba sa abyss? (Iyon ay upang maihatid si Cristo mula sa mga patay.)"
"But he, taking her by the hand, called, saying, Maiden, arise.","Subalit paghawak niya sa kanyang kamay, siya'y tumawag at sinabi, “Bata, bumangon ka.”","Ngunit kinuha niya ang kamay ng babae at tinawag, na sinasabi, Buti, tumayo ka."
"For the husband is the head of the wife, as Christ also is the head of the church, being himself the saviour of the body.","Sapagkat ang asawang lalaki ang ulo ng asawang babae, gaya ni Cristo na ulo ng iglesya, na siya ang tagapagligtas ng katawan.","Sapagka't ang asawa ay ulo ng asawa, gaya ng ulo ni Cristo sa iglesya, na siya'y tagapagligtas ng katawan."
"And in that hour there was a great earthquake, and the tenth part of the city fell; and there were killed in the earthquake seven thousand persons: and the rest were affrighted, and gave glory to the God of heaven.","At nang oras na iyon ay nagkaroon ng isang malakas na lindol, at nagiba ang ikasampung bahagi ng lunsod; may namatay sa lindol na pitong libong katao at ang mga iba ay natakot, at nagbigay ng luwalhati sa Diyos ng langit.","At sa oras na iyon ay nagkaroon ng malaking lindol, at ang ikanapulo ng lunsod ay nahulog, at pitong libong tao ang namatay sa lindol, at ang natitira ay natatakot at nagbigay ng kaluwalhatian sa Diyos ng langit."
He that loveth father or mother more than me is not worthy of me; and he that loveth son or daughter more than me is not worthy of me.,Ang umiibig sa ama o sa ina nang higit kaysa akin ay hindi karapat-dapat sa akin; at ang umiibig sa anak na lalaki o anak na babae nang higit kaysa akin ay hindi karapat-dapat sa akin;,Ang nagmamahal sa ama o ina higit sa akin ay hindi karapat-dapat sa akin; at ang nagmamahal sa anak na lalaki o babae higit sa akin ay hindi karapat-dapat sa akin.
"And when the chief priests and the Pharisees heard his parables, they perceived that he spake of them.","Kaya sinasabi ko sa inyo, ‘Kukunin sa inyo ang kaharian ng Diyos at ibibigay sa isang bansang nagbibigay ng bunga nito.’","Nang marinig ng mga punong pari at mga Pariseo ang kanyang mga talinghaga, naunawaan nila na tungkol sa kanila siya ay nagsasalita."
"Take heed unto yourselves, and to all the flock, in which the Holy Spirit hath made you bishops, to feed the church of the Lord which he purchased with his own blood.",Ingatan ninyo ang inyong sarili at ang buong kawan. Sa kanila'y inilagay kayo ng Espiritu Santo na mga tagapangasiwa upang pangalagaan ninyo ang iglesya ng Diyos na binili niya ng kanyang sariling dugo.,"Mag-ingat kayo sa inyong sarili at sa buong kawan, kung saan kayo'y hinirang ng Banal na Espiritu na maging mga tagapangasiwa, upang inyong alagaan ang iglesya ng Panginoon na binili niya sa kanyang sariling dugo."
In him was life; and the life was the light of men.,Nasa sa kanya ang buhay at ang buhay ay siyang ilaw ng mga tao.,"Sa kanya ay may buhay, at ang buhay ay liwanag ng mga tao."
"But Jesus held his peace. And the high priest said unto him, I adjure thee by the living God, that thou tell us whether thou art the Christ, the Son of God.","Ngunit hindi umimik si Jesus. At sinabi ng pinakapunong pari sa kanya, “Pinanunumpa kita sa harapan ng Diyos na buháy, sabihin mo sa amin kung ikaw nga ang Cristo, ang Anak ng Diyos.”","Ngunit tumahimik si Jesus. Sinabi sa kanya ng mataas na pari, Ipangako ko sa iyo sa pamamagitan ng buhay na Diyos na sabihin mo sa amin kung ikaw ang Cristo, ang Anak ng Diyos."
"And they that were with me beheld indeed the light, but they heard not the voice of him that spake to me.","Nakita ng mga kasamahan ko noon ang liwanag, ngunit hindi nila narinig ang tinig ng nagsalita sa akin.","At ang mga kasama ko ay talagang nakakita ng liwanag, ngunit hindi nila narinig ang tinig ng nagsasalita sa akin."
"On their hands they shall bear thee up,","‘Siya'y mag-uutos sa kanyang mga anghel tungkol sa iyo,’","Sa kanilang mga kamay ay dadalhin ka nila,"
"Ye are severed from Christ, ye who would be justified by the law; ye are fallen away from grace.","Kayo'y hiwalay kay Cristo, kayong mga nagnanais ariing-ganap sa pamamagitan ng kautusan; nahulog kayo mula sa biyaya.","Kayo'y nakahiwalay kay Cristo, kayo na nais na maging matuwid sa pamamagitan ng kautusan; kayo'y nakahiwalay sa biyaya."
"But when Cephas came to Antioch, I resisted him to the face, because he stood condemned.","Ngunit nang dumating si Cefas sa Antioquia, sumalungat ako sa kanya nang mukhaan, sapagkat siya'y nahatulang nagkasala.","Ngunit nang dumating si Cefas sa Antioquia, siya'y tinatalo ko nang mukha, sapagkat siya'y tinatalo."
"in hope of eternal life, which God, who cannot lie, promised before times eternal;","sa pag-asa sa buhay na walang hanggan. Bago pa nagsimula ang mga panahon, ito ay ipinangako ng Diyos na hindi nagsisinungaling.","sa pag-asa ng buhay na walang hanggan, na ipinangako ng Diyos, na hindi maaaring magsinungaling, bago pa ang mga panahong walang hanggan."
"For I would not, brethren, have you ignorant of this mystery, lest ye be wise in your own conceits, that a hardening in part hath befallen Israel, until the fulness of the Gentiles be come in;","Sapagkat kung hindi pinanghinayangan ng Diyos ang mga likas na sanga, ikaw man ay hindi panghihinayangan.","Sapagka't ayaw kong malaman ninyo, mga kapatid, ang lihim na ito, upang kayo'y huwag maging matalino sa inyong sarili, na ang isang bahagi ng katigasan ay dumating sa Israel hanggang sa dumating ang kabuuan ng mga Hentil;"
"Verily I say unto you, All their sins shall be forgiven unto the sons of men, and their blasphemies wherewith soever they shall blaspheme:","Ngunit sinumang magsalita ng paglapastangan laban sa Espiritu Santo ay walang kapatawaran magpakailanman, kundi nagkakasala ng isang kasalanang walang hanggan,”","Katotohanang sinasabi ko sa inyo, ang lahat ng kanilang mga kasalanan ay mapapatawad sa mga anak ng tao, at ang kanilang mga pag-aalinlang na kanilang ipinagbabawal sa kahit sino."
"The cloak that I left at Troas with Carpus, bring when thou comest, and the books, especially the parchments.","Ang balabal na aking iniwan sa Troas kay Carpo ay iyong dalhin pagparito mo, at ang mga aklat, lalung-lalo na ang mga pergamino.","Ang damit na iniwan ko sa Troas kay Carpus ay dadalhin mo nang dumating ka, at ang mga aklat, lalo na ang mga parchment."
I will pour forth of my Spirit upon all flesh:,mula sa aking Espiritu ay magbubuhos ako sa lahat ng laman;,Ipagbubuhos ko ang aking Espiritu sa lahat ng laman.
"For they that are such serve not our Lord Christ, but their own belly; and by their smooth and fair speech they beguile the hearts of the innocent.",Sapagkat ang mga gayon ay hindi naglilingkod kay Cristo na Panginoon natin kundi sa kanilang sariling tiyan; at sa pamamagitan ng kanilang mahusay na pananalita at matatamis na talumpati ay dinadaya nila ang mga puso ng mga walang muwang.,"Sapagkat ang mga ganoong mga tao ay hindi naglilingkod kay Cristo na ating Panginoong, kundi sa kanilang sariling tiyan, at sa pamamagitan ng kanilang magagandang pananalita ay sinisiyasat nila ang mga puso ng mga walang kasalanan."
"And the saying pleased the whole multitude: and they chose Stephen, a man full of faith and of the Holy Spirit, and Philip, and Prochorus, and Nicanor, and Timon, and Parmenas, and Nicolaüs a proselyte of Antioch;","Nasiyahan ang buong kapulungan sa kanilang sinabi at pinili nila si Esteban, lalaking puspos ng pananampalataya at ng Espiritu Santo, kasama sina Felipe, Procoro, Nicanor, Timon, Parmenas, at si Nicolas na isang naging Judio na taga-Antioquia.","At ang salitang ito ay nagustuhan ng buong karamihan, at pinili nila si Esteban, isang tao na puno ng pananampalataya at ng Banal na Espiritu, at si Felipe, at si Prokoro, at si Nikanor, at si Timon, at si Parmenas, at si Nicolao na mananampalataya mula sa Antioquia."
"And behold, I come quickly. Blessed is he that keepeth the words of the prophecy of this book.",Ako'y malapit nang dumating! Mapalad ang tumutupad ng mga salita ng propesiya ng aklat na ito.”,"At narito, ako'y dumarating nang mabilis. Mapalad siya na nagtitipid sa mga salita ng hula sa aklat na ito."
