ceb,en
kay matarong alang sa Dios nga ang mga nagsakit kaninyo balosan niya ug kasakit.,God is just: He will pay back trouble to those who trouble you
Wala ba kamo mahinumdom nga sa diha pa ako uban kaninyo gisuginlan ko man kamo niini?,Don’t you remember that when I was with you I used to tell you these things?
"Tungod niini, ang Dios nagpadala kanila ug gahom sa pagkamalimbongon aron sila motuo sa bakak,",For this reason God sends them a powerful delusion so that they will believe the lie
"aron hukman sa silot ang tanang wala motuo sa kamatuoran, hinuon nahimuot sa pagkadili matarong.",and so that all will be condemned who have not believed the truth but have delighted in wickedness.
Apan ang Ginoo kasaligan ug siya maglig-on kaninyo ug magbantay kaninyo gikan sa daotan.,"But the Lord is faithful, and he will strengthen you and protect you from the evil one."
Hinaot unta nga ang Ginoo magtultol sa inyong kasingkasing ngadto sa gugma sa Dios ug ngadto sa pagkamalahutayon ni Cristo.,May the Lord direct your hearts into God’s love and Christ’s perseverance.
"Kay kamo nasayod nga kinahanglan gayod nga inyo kaming sundogon, kay wala kami magtinapolan sa dihang kami uban kaninyo.","For you yourselves know how you ought to follow our example. We were not idle when we were with you,"
"Mga igsoon, ayaw kamo kaluya sa pagbuhat ug maayo.","And as for you, brothers and sisters, never tire of doing what is good."
"Hinuon ayaw siya isipa nga kaaway, kondili tambagi siya ingon nga igsoon.","Yet do not regard them as an enemy, but warn them as you would a fellow believer."
Ang grasya sa atong Ginoong Jesu-Cristo mag-uban kaninyong tanan.,The grace of our Lord Jesus Christ be with you all.
"Sa dihang mahinumdom ako sa imong mga luha, mangandoy gayod ako sa pagpakigkita kanimo aron unta ako mapuno sa kalipay.","Recalling your tears, I long to see you, so that I may be filled with joy."
"Kay niining Maayong Balita ako gitudlo nga magwawali ug apostol ug magtutudlo,",And of this gospel I was appointed a herald and an apostle and a teacher.
"Pinaagi sa Espiritu Santo nga nagpuyo sa sulod nato, bantayi ang kamatuoran nga gipiyal diha kanimo.",Guard the good deposit that was entrusted to you—guard it with the help of the Holy Spirit who lives in us.
"Ikaw nasayod nga ang tanan nga anaa sa Asia mitalikod kanako, ug ang uban kanila mao sila si Figelo ug si Hermogenes.","You know that everyone in the province of Asia has deserted me, including Phygelus and Hermogenes."
hinuon sa iyang pag-abot diri sa Roma gipangita niya ako sa makugihon gayod ug nakit-an niya ako.,"On the contrary, when he was in Rome, he searched hard for me until he found me."
"Busa ikaw, anak ko, kinahanglan nga magmalig-on ikaw diha sa grasya nga anaa kang Cristo Jesus,","You then, my son, be strong in the grace that is in Christ Jesus."
Pakig-ambit sa mga pag-antos ingon nga maayong sundalo ni Cristo Jesus.,"Join with me in suffering, like a good soldier of Christ Jesus."
"Ug kon si bisan kinsa nga makiglumba diha sa dula, dili siya mapurongpurongan gawas kon makiglumba siya subay sa mga lagda.","Similarly, anyone who competes as an athlete does not receive the victor’s crown except by competing according to the rules."
Ang mag-uuma nga naghago pag-ayo kinahanglang maoy unang makadawat sa mga abot.,The hardworking farmer should be the first to receive a share of the crops.
"Palandonga kining akong gisulti, kay ang Ginoo maghatag kanimo sa pagpanabot diha sa tanan.","Reflect on what I am saying, for the Lord will give you insight into all this."
"Hinumdomi si Jesu-Cristo nga nabanhaw gikan sa mga patay nga kaliwat ni David sumala sa akong maayong balita,","Remember Jesus Christ, raised from the dead, descended from David. This is my gospel,"
"Kasaligan ang pulong: Kon kita mangamatay uban kaniya, kita mangabuhi usab uban kaniya,","Here is a trustworthy saying: If we died with him, we will also live with him;"
"kon kita mag-antos, maghari usab unya kita uban kaniya. Kon kita dili moangkon kaniya, dili usab kita niya angkonon,","if we endure, we will also reign with him. If we disown him, he will also disown us;"
"kon kita dili matinumanon, siya magpabilin nga matinumanon kay siya dili man makalimod sa iyang kaugalingon.","if we are faithless, he remains faithful, for he cannot disown himself."
"Paglikay sa mga sultisulting dili diosnon kay kini maghatod sa mga tawo ngadto sa labaw pa ka dili diosnon,","Avoid godless chatter, because those who indulge in it will become more and more ungodly."
"ug ang ilang sulti nag-ut-ot kanila sama sa kabahong. Ang uban kanila mao sila si Himeneo ug si Fileto,","Their teaching will spread like gangrene. Among them are Hymenaeus and Philetus,"
"Ug ang ulipon sa Ginoo kinahanglan nga dili palaaway kondili maaghop ngadto sa tanan, maayong motudlo, mainantoson.","And the Lord’s servant must not be quarrelsome but must be kind to everyone, able to teach, not resentful."
Apan hibaloi kini nga sa kataposang mga adlaw mangabot ang mga panahon sa kalisdanan.,But mark this: There will be terrible times in the last days.
"mabudhion, madalidalion, garboso, mahigugmaon sa kahilayan inay mahigugmaon sa Dios,","treacherous, rash, conceited, lovers of pleasure rather than lovers of God—"
nagbaton ug dagway sa pagkadiosnon apan naglimod sa gahom niini. Likayi kini sila.,having a form of godliness but denying its power. Have nothing to do with such people.
kanunayng nagtuon apan dili gayod makaabot sa hingpit nga kahibalo sa kamatuoran.,always learning but never able to come to a knowledge of the truth.
"Sa pagkatinuod, ang tanan nga nagtinguha sa pagkinabuhi nga diosnon diha kang Cristo Jesus lutoson gayod.","In fact, everyone who wants to live a godly life in Christ Jesus will be persecuted,"
"Apan ang mga tawong daotan ug ang mga tigpakaaron-ingnon mosamot pa sa pagkadaotan, manglimbong ug malimbongan.","while evildoers and impostors will go from bad to worse, deceiving and being deceived."
"aron ang tawo sa Dios mahimong hingpit, sangkap alang sa tanang maayong buluhaton.",so that the servant of God may be thoroughly equipped for every good work.
ug ang ilang mga dalunggan ilang ilingiw gikan sa kamatuoran ug iliso ngadto sa tinumotumo nga mga sugilanon.,They will turn their ears away from the truth and turn aside to myths.
Kay ako andam na nga ihalad ug ang panahon sa akong pagbiya miabot na.,"For I am already being poured out like a drink offering, and the time for my departure is near."
"Nakigbisog na ako sa maayong pakigbisog, natapos ko na ang lumba, gituman nako ang pagtuo.","I have fought the good fight, I have finished the race, I have kept the faith."
Paningkamoti ang pag-ari dayon kanako.,"Do your best to come to me quickly,"
Si Tiquico akong gipaadto sa Efeso.,I sent Tychicus to Ephesus.
Kinahanglan usab nga ikaw magbantay kaniya kay dako ang iyang pagsupak sa atong mga pulong.,"You too should be on your guard against him, because he strongly opposed our message."
"Ipangumosta ako kang Priscilla ug kang Aquila, ug sa panimalay ni Onesiforo.",Greet Priscilla and Aquila and the household of Onesiphorus.
"Si Erasto nagpabilin didto sa Corinto, apan si Trofimo akong gibilin nga masakiton didto sa Mileto.","Erastus stayed in Corinth, and I left Trophimus sick in Miletus."
Ang Ginoo mag-uban sa imong espiritu. Ang grasya mag-uban kaninyo.,The Lord be with your spirit. Grace be with you all.
"Ang pangulo, nganha kang Gayo nga hinigugma, nga akong gihigugma diha sa kamatuoran.","The elder, To my dear friend Gaius, whom I love in the truth."
"Wala na akoy kalipay nga molabaw pa niini, nga makadungog ako nga ang akong mga anak nagkinabuhi diha sa kamatuoran.",I have no greater joy than to hear that my children are walking in the truth.
"Kay kini sila nanglakaw tungod sa iyang ngalan, ug wala silay gipangdawat nga bisan unsa gikan sa mga dili magtutuo.","It was for the sake of the Name that they went out, receiving no help from the pagans."
Busa kinahanglan gayod nga atong abiabihon ang maong mga tawo aron mahimo kitang kauban nga magbubuhat sa kamatuoran.,We ought therefore to show hospitality to such people so that we may work together for the truth.
"Daghan ako ug igsusulat, apan dili nako kini isulat pinaagi sa igsusulat ug tinta.","I have much to write you, but I do not want to do so with pen and ink."
Naglaom ako sa pagpakigkita kanimo sa dili madugay ug magsultihanay unya kita sa nawong ug nawong.,"I hope to see you soon, and we will talk face to face."
Kay kadto siya apil man kanamo ug nakadawat sa iyang bahin niining maong buluhaton.,He was one of our number and shared in our ministry.”
"Unya ilang gipaatubang ang duha ka tawo, si Jose nga ginganlan ug Barsabas nga gianggaan ug Justo, ug si Matias.",So they nominated two men: Joseph called Barsabbas (also known as Justus) and Matthias.
nga maoy mopuli diha niining buluhaton ug sa pagkaapostol nga gibiyaan ni Judas nga miadto sa iyang kaugalingong dapit.”,"to take over this apostolic ministry, which Judas left to go where he belongs.”"
Unya sila nagripa alang kanila ug si Matias mao ang natumngan ug siya giisip nga kauban sa napulo ug usa ka apostoles.,"Then they cast lots, and the lot fell to Matthias; so he was added to the eleven apostles."
"Sa pag-abot sa adlaw sa Pentecostes, silang tanan nagkatigom sa usa ka dapit.","When the day of Pentecost came, they were all together in one place."
"Unya dihay mipakita kanila nga mga dila nga daw kalayo, nga naapod-apod ug diha sa ibabaw sa matag usa kanila.",They saw what seemed to be tongues of fire that separated and came to rest on each of them.
"Niadtong panahona didtoy mga Judio nga nagpuyo sa Jerusalem, mga tawong relihiyoso gikan sa tanang nasod ubos sa langit.",Now there were staying in Jerusalem God-fearing Jews from every nation under heaven.
"Sila natingala ug nahibulong, nga nag-ingon, “Tan-awa, dili ba nga kini silang tanan nga nagsulti mga Galileanhon man?","Utterly amazed, they asked: “Aren’t all these who are speaking Galileans?"
"Ug naunsa ba nga kita nakadungog, ang matag usa kanato sa kaugalingon natong sinultihan nga natawhan?",Then how is it that each of us hears them in our native language?
"Ug ang tanan nahibulong ug nangalibog nga nag-ingon sa usa ug usa, “Unsa man kahay gipasabot niini?”","Amazed and perplexed, they asked one another, “What does this mean?”"
"Apan ang uban nga nagbugalbugal miingon, “Sila nangahubog sa tam-is nga bino.”","Some, however, made fun of them and said, “They have had too much wine.”"
"Kay kining mga tawhana dili mga hubog, sumala sa inyong gihunahuna kay ikasiyam pa lamang nga takna sa buntag niining adlawa.","These people are not drunk, as you suppose. It’s only nine in the morning!"
"Apan mao kini ang gisulti pinaagi sa propeta nga si Joel,","No, this is what was spoken by the prophet Joel:"
"Ug mahitabo nga si bisan kinsa nga magtawag sa ngalan sa Ginoo, maluwas.’",And everyone who calls on the name of the Lord will be saved.’
"Gipaila nimo kanako ang mga dalan sa kinabuhi, himoon nimo ako nga puno sa kalipay pinaagi sa imong presensya.’",You have made known to me the paths of life; you will fill me with joy in your presence.’
"Kining maong Jesus gibanhaw sa Dios, ug niini kaming tanan mga saksi.","God has raised this Jesus to life, and we are all witnesses of it."
hangtod nga ang imong mga kaaway himoon nako nga tumbanan alang sa imong mga tiil.’,until I make your enemies a footstool for your feet.” ’
"Ug unya gibautismohan kadtong mga midawat sa iyang pulong, ug niadtong adlawa may mga tulo ka libo ka tawo ang nadugang kanila.","Those who accepted his message were baptized, and about three thousand were added to their number that day."
Unya ang tanang tawo giabot ug kahadlok ug pinaagi sa mga apostoles nahimo ang daghang mga kahibulongan ug mga ilhanan.,Everyone was filled with awe at the many wonders and signs performed by the apostles.
"Unya si Pedro ug si Juan mitungas ngadto sa Templo sa panahon sa pag-ampo, sa ikatulo nga takna sa hapon.",One day Peter and John were going up to the temple at the time of prayer—at three in the afternoon.
"Sa pagkakita niya kang Pedro ug kang Juan nga nagpaingon sa sulod sa Templo, nangayo siya ug limos.","When he saw Peter and John about to enter, he asked them for money."
"Ug si Pedro, uban ni Juan, mitutok kaniya ug miingon, “Tan-aw kanamo.”","Peter looked straight at him, as did John. Then Peter said, “Look at us!”"
"Ug siya naminaw kanila, nagpaabot nga adunay madawat gikan kanila.","So the man gave them his attention, expecting to get something from them."
"Ang tanang tawo nakakita kaniya nga naglakaw ug nagdayeg sa Dios,","When all the people saw him walking and praising God,"
"Apan inyong gilimod ang Balaan ug Matarong, ug inyong gipangayo nga maoy buhian alang kaninyo ang usa ka mamumuno,",You disowned the Holy and Righteous One and asked that a murderer be released to you.
"ug inyong gipatay ang Tigmugna sa kinabuhi, ang gibanhaw sa Dios gikan sa mga patay, ug kami mga saksi niini.","You killed the author of life, but God raised him from the dead. We are witnesses of this."
Ug ang tanan nga dili mamati sa maong propeta malaglag gikan sa katawhan.’,Anyone who does not listen to him will be completely cut off from their people.’
"Busa gidakop nila sila ug gibutang sa bilanggoan hangtod sa pagkasunod adlaw, kay gabii na man kadto.","They seized Peter and John and, because it was evening, they put them in jail until the next day."
Apan daghan sa mga nakadungog sa pulong ang mituo ug ang gidaghanon sa mga lalaki miabot ug mga lima ka libo.,But many who heard the message believed; so the number of men who believed grew to about five thousand.
"Sa pagkasunod adlaw, ang ilang mga pangulo ug mga kadagkoan ug mga eskriba natigom didto sa Jerusalem","The next day the rulers, the elders and the teachers of the law met in Jerusalem."
