en	tl
I know a man in Christ who was caught up into the third heaven fourteen years ago. I don’t know whether it was in the body or out of the body. God knows.	Kilala ko ang isang lalaki kay Cristo, mayroon nang labing-apat na taon ang nakakaraan, dinala sa ikatlong langit (kung nasa katawan man, o kung nasa labas ng katawan, hindi ko alam; ang Diyos ang nakakaalam).
3-4 I know that this man was caught up into paradise and that he heard unspeakable words that were things no one is allowed to repeat. I don’t know whether it was in the body or apart from the body. God knows.	At nalalaman ko na ang taong iyon (kung nasa katawan man, o nasa labas ng katawan, hindi ko alam; ang Diyos ang nakakaalam),
I’ll brag about this man, but I won’t brag about myself, except to brag about my weaknesses.	ay dinala paitaas patungo sa Paraiso, at nakarinig ng mga salitang hindi dapat sabihin, na hindi ipinahihintulot sa tao na ulitin.
If I did want to brag, I wouldn’t make a fool of myself because I’d tell the truth. I’m holding back from bragging so that no one will give me any more credit than what anyone sees or hears about me.	Alang-alang sa taong iyon ako'y magmamalaki, ngunit alang-alang sa aking sarili ay hindi ako magmamalaki, maliban sa aking mga kahinaan.
I was given a thorn in my body because of the outstanding revelations I’ve received so that I wouldn’t be conceited. It’s a messenger from Satan sent to torment me so that I wouldn’t be conceited.	Ngunit kung nais kong magmalaki ay hindi ako magiging hangal, sapagkat ako'y magsasabi ng katotohanan. Ngunit nagpipigil ako upang walang sinumang mag-isip ng higit tungkol sa akin kaysa kanyang nakita o narinig sa akin,
I pleaded with the Lord three times for it to leave me alone.	lalo na dahil sa kalabisan ng mga pahayag. Kaya't upang ako'y huwag magyabang ng labis, binigyan ako ng isang tinik sa laman, isang sugo ni Satanas upang ako'y saktan, upang ako'y huwag magmalaki ng labis.
He said to me, “My grace is enough for you, because power is made perfect in weakness.” So I’ll gladly spend my time bragging about my weaknesses so that Christ’s power can rest on me.	Tatlong ulit akong nanalangin sa Panginoon tungkol dito na lumayo sana ito sa akin.
Therefore, I’m all right with weaknesses, insults, disasters, harassments, and stressful situations for the sake of Christ, because when I’m weak, then I’m strong.	Subalit sinabi niya sa akin, “Ang aking biyaya ay sapat na sa iyo, sapagkat ang aking kapangyarihan ay nagiging sakdal sa kahinaan.” Ako'y lalong magmamalaki na may galak sa aking kahinaan, upang ang kapangyarihan ni Cristo ay manatili sa akin.
I’ve become a fool! You made me do it. Actually, I should have been commended by you. I’m not inferior to the super-apostles in any way, even though I’m a nonentity.	Kaya, alang-alang kay Cristo, ako'y nasisiyahan sa mga kahinaan, paglait, kahirapan, pag-uusig, at mga sakuna, sapagkat kapag ako'y mahina, ako nga'y malakas.
The signs of an apostle were performed among you with continuous endurance through signs, wonders, and miracles.	Ako'y naging hangal! Pinilit ninyo ako, sapagkat ako ay dapat ninyong purihin: sapagkat ako'y hindi hamak na mababa sa mga dakilang apostol na iyon, kahit na ako'y walang kabuluhan.
How were you treated worse than the other churches, except that I myself wasn’t a financial burden on you? Forgive me for this wrong!	Tunay na ang mga tanda ng isang tunay na apostol ay isinagawa sa inyo na may buong pagtitiyaga, sa pamamagitan ng mga tanda at mga kababalaghan at ng mga gawang makapangyarihan.
Look, I’m ready to visit you a third time, and I won’t be a burden on you. I don’t want your things; I want you. It isn’t the children’s responsibility to save up for their parents but parents for children.	Sapagkat sa ano kayo naging huli sa ibang mga iglesya, maliban sa ako'y hindi naging pasanin ninyo? Patawarin ninyo ako sa pagkakamaling ito.
I will very gladly spend and be spent for your sake. If I love you more, will you love me less?	Narito ako, handang pumariyan sa inyo sa ikatlong pagkakataon. Ako'y hindi magiging pasanin, sapagkat hindi ko hinahanap ang sa inyo, kundi kayo, sapagkat hindi nararapat ipag-impok ng mga anak ang mga magulang, kundi ang mga magulang para sa kanilang mga anak.
We all know that I didn’t place a burden on you, but in spite of that you think I’m a con artist who fooled you with a trick.	Ako'y may malaking kagalakan na gugugol at gugugulin para sa inyo. Kung kayo'y iniibig ko nang lalong higit, ako ba'y dapat ibigin nang kaunti?
I haven’t taken advantage of you through any of the people I sent to you, have I?	Ako'y hindi naging pasanin sa inyo; gayunman sabi ninyo, yamang ako ay tuso, napaglalangan ko kayo sa pamamagitan ng daya.
I strongly encouraged Titus to go to you and sent the brother with him. Titus didn’t take advantage of you, did he? Didn’t we live by the same Spirit? Didn’t we walk in the same footsteps?	Kayo ba'y aking dinaya sa pamamagitan ng sinuman na aking sinugo sa inyo?
Have you been thinking up to now that we are defending ourselves to you? Actually, we are speaking in the sight of God and in Christ. Dear friends, everything is meant to build you up.	Hinimok ko si Tito na humayo at sinugo kong kasama niya ang kapatid. Kayo ba'y dinaya ni Tito? Hindi ba kami kumilos sa iisang espiritu? Hindi ba gayundin ang aming naging mga hakbang?
I’m afraid that maybe when I come you will be different from the way I want you to be, and that I’ll be different from the way you want me to be. I’m afraid that there might be fighting, obsession, losing your temper, competitive opposition, backstabbing, gossip, conceit, and disorderly conduct.	Iniisip ninyo na sa buong panahon ay ipinagtatanggol namin ang aming sarili sa harapan ninyo. Sa paningin ng Diyos kami ay nagsasalita kay Cristo. At ang lahat ng mga bagay ay para sa inyong ikatitibay, mga minamahal.
I’m afraid that when I come again, my God may embarrass me in front of you. I might have to go into mourning over all the people who have sinned before and haven’t changed their hearts and lives from what they used to practice: moral corruption, sexual immorality, and doing whatever feels good.	Sapagkat natatakot ako na baka pagdating ko ay matagpuan ko kayong hindi gaya ng nais ko, at ako ay inyong matagpuang hindi gaya ng nais ninyo; na baka mayroong pag-aaway, paninibugho, galit, pagiging makasarili, paninirang-puri, tsismis, mga kapalaluan, at kaguluhan.
This is the third time that I’m coming to visit you. Every matter is settled on the evidence of two or three witnesses.	Ito ang ikatlong pagkakataon na ako'y darating sa inyo. Anumang bintang ay dapat pagtibayin ng dalawa o tatlong saksi.
When I was with you on my second visit, I already warned those who continued to sin. Now I’m repeating that warning to all the rest of you while I’m at a safe distance: if I come again, I won’t spare anyone.	Aking binabalaan ang mga nagkasala noong una at lahat ng iba pa, at binabalaan ko sila ngayon habang wala pa, gaya ng ginawa ko nang ako'y kaharap sa ikalawa kong pagdalaw, na kapag ako'y muling dumating, sila ay hindi ko na pagbibigyan.
Since you are demanding proof that Christ speaks through me, Christ isn’t weak in dealing with you but shows his power among you.	Yamang naghahanap kayo ng katibayan na si Cristo ay nagsasalita sa akin, na siya ay hindi mahina sa pakikitungo sa inyo, kundi makapangyarihan sa inyo.
Certainly he was crucified because of weakness, but he lives by the power of God. Certainly we also are weak in him, but we will live together with him, because of God’s power that is directed toward you.	Sapagkat siya'y ipinako mula sa kahinaan, subalit nabubuhay sa pamamagitan ng kapangyarihan ng Diyos. Kami ay mahihina sa kanya, ngunit sa pakikitungo sa inyo, kami ay mabubuhay na kasama niya sa kapangyarihan ng Diyos.
Examine yourselves to see if you are in the faith. Test yourselves. Don’t you understand that Jesus Christ is in you? Unless, of course, you fail the test.	Siyasatin ninyo ang inyong mga sarili kung kayo'y nasa pananampalataya; subukin ninyo ang inyong mga sarili. Hindi ba ninyo nalalaman na si Jesu-Cristo ay nasa inyo? malibang kayo'y nabigo sa pagsubok.
But I hope that you will realize that we don’t fail the test.	Ngunit ako'y umaasa na kami ay inyong matatagpuang hindi nabigo.
We pray to God that you don’t do anything wrong, not because we want to appear to pass the test but so that you might do the right thing, even if we appear to fail.	Subalit nananalangin kami sa Diyos na kayo'y huwag gumawa ng anumang masama; hindi upang kami'y magmukhang nakapasa sa pagsubok, kundi upang inyong magawa kung ano ang mabuti, bagaman kami ay nagmistulang mga nabigo.
We can’t do anything against the truth but only to help the truth.	Sapagkat kami'y walang magagawang anuman laban sa katotohanan, kundi tanging para sa katotohanan.
We are happy when we are weak but you are strong. We pray for this: that you will be made complete.	Sapagkat kami'y natutuwa kung kami'y mahihina at kayo'y malalakas. At ito naman ang idinadalangin namin na kayo ay maging sakdal.
This is why I’m writing these things while I’m away. I’m writing so that I won’t need to act harshly when I’m with you by using the authority that the Lord gave me. He gave it to me so that I could build you up, not tear you down.	Kaya't isinusulat ko ang mga bagay na ito samantalang ako'y wala pa sa inyo, upang kapag ako ay dumating ay hindi na ako kailangang maging mabagsik sa aking paggamit ng kapamahalaang ibinigay sa akin ng Panginoon para sa ikatatatag, at hindi sa ikawawasak.
Finally, brothers and sisters, good-bye. Put things in order, respond to my encouragement, be in harmony with each other, and live in peace—and the God of love and peace will be with you.	Sa katapus-tapusan, mga kapatid, magalak kayo. Isaayos ninyo ang mga bagay-bagay; palakasin ninyo ang isa't isa, magkaisa kayo ng pag-iisip, mabuhay kayo sa kapayapaan at ang Diyos ng pag-ibig at ng kapayapaan ay mapapasainyo.
Say hello to each other with a holy kiss. All of God’s people say hello to you.	Magbatian ang isa't isa ng banal na halik.
The grace of the Lord Jesus Christ, the love of God, and the fellowship of the Holy Spirit be with you all.	Binabati kayo ng lahat ng mga banal.
From the elder. To the chosen gentlewoman and her children, whom I truly love (and I am not the only one, but also all who know the truth),	Ang matanda, sa hinirang na ginang at sa kanyang mga anak, na aking iniibig sa katotohanan, at hindi lamang ako, kundi pati ang lahat ng mga nakakaalam ng katotohanan,
because of the truth that remains with us and will be with us forever.	dahil sa katotohanan na nananatili sa atin, at sasaatin magpakailanman:
Grace, mercy, and peace from God the Father and from Jesus Christ, the Son of the Father, will be ours who live in truth and love.	Sumaatin nawa ang biyaya, kahabagan, at kapayapaang mula sa Diyos Ama at kay Jesu-Cristo, ang Anak ng Ama, sa katotohanan at sa pag-ibig.
I was overjoyed to find some of your children living in the truth, just as we had been commanded by the Father.	Ako'y labis na nagalak na aking natagpuan ang ilan sa iyong mga anak na lumalakad sa katotohanan, ayon sa utos na ating tinanggap mula sa Ama.
Now, dear friends, I am requesting that we love each other. It’s not as though I’m writing a new command to you, but it’s one we have had from the beginning.	Ngunit ngayo'y hinihiling ko sa iyo, ginang, na hindi para bang sinusulatan kita ng isang bagong utos, kundi ang ating tinanggap buhat nang pasimula, na tayo'y mag-ibigan sa isa't isa.
