en,ceb
so Joshua overcame the amalekite army with the sword.,ug gibuntog ni josue ang amalek ug ang katawhan niini pinaagi sa sulab sa espada.
Moses built an altar and called it the Lord is my banner.,ug si Moises nagpatindog ug usa ka halaran ug iya kining ginganlan ug “ang Ginoo mao ang akong bandila.”
"after Moses had sent away his wife zipporah, his fatherinlaw jethro received her","ug si jetro nga ugangan ni Moises midala kang zipora nga asawa ni Moises human kini palakta ni Moises,"
"Moses answered him, “because the people come to me to seek gods will.","si Moises miingon sa iyang ugangan, “kay ang katawhan moanhi kanako aron sa pagpakisayod mahitungod sa Dios."
"Moses’ fatherinlaw replied, “what you are doing is not good.","unya ang ugangan ni Moises miingon kaniya, “ang imong gibuhat dili maayo."
Moses listened to his fatherinlaw and did everything he said.,busa si Moises namati sa tingog sa iyang ugangan ug gihimo niya ang tanan nga gisulti niya.
"then Moses sent his fatherinlaw on his way, and jethro returned to his own country.",unya gipagikan ni Moises ang iyang ugangan ug mipauli siya paingon sa iyang kaugalingong yuta.
"then he said to the people, “prepare yourselves for the third day. abstain from sexual relations.”","ug miingon si Moises sa katawhan, “pangandam kamo sa ikatulong adlaw, ayaw kamo pagduol ug babaye.”"
"then Moses led the people out of the camp to meet with God, and they stood at the foot of the mountain.",unya gidala ni Moises ang katawhan gikan sa kampo aron sa pagsugat sa Dios ug nanindog sila sa tiilan sa bukid.
"as the sound of the trumpet grew louder and louder, Moses spoke and the voice of God answered him.","sa naganam na ka kusog ang tingog sa trumpeta, si Moises misulti ug ang Dios mitubag kaniya pinaagi sa dalugdog."
so Moses went down to the people and told them.,busa si Moises milugsong ngadto sa katawhan ug misulti kanila.
and God spoke all these words:,"unya ang Dios misulti niining tanang mga pulong, nga nagingon,"
"“i am the Lord your God, who brought you out of Egypt, out of the land of slavery.","“ako mao ang Ginoo nga inyong Dios nga nagkuha kaninyo gikan sa yuta sa Ehipto, gikan sa dapit sa kaulipnan."
“you shall have no other gods before me.,“ayaw pagbaton ug lain nga mga Dios sa akong atubangan.
“remember the sabbath day by keeping it holy.,“hinumdomi ang adlaw nga igpapahulay aron sa pagbalaan niini.
"six days you shall labor and do all your work,","sa unom ka adlaw maghago ka ug buhata ang tanan nimong buluhaton,"
"“honor your father and your mother, so that you may live long in the land the Lord your God is giving you.",“tahora ang imong amahan ug ang imong inahan aron mataas ang imong mga adlaw sa yuta nga gihatag kanimo sa Ginoo nga imong Dios.
“you shall not murder.,“ayaw pagpatay.
“you shall not commit adultery.,“ayaw panapaw.
“you shall not steal.,“ayaw pangawat.
“you shall not give false testimony against your neighbor.,“ayaw pagsaksi ug bakak batok sa imong isigkatawo.
"and do not go up to my altar on steps, or your private parts may be exposed.’",ug ayaw pagsaka ngadto sa halaran agi sa mga angang aron dili madayag ang inyong pagkahubo.’
“these are the laws you are to set before them:,“karon mao kini ang mga lagda nga imong ipadayag sa ilang atubangan.
“anyone who strikes a person with a fatal blow is to be put to death.,"“si bisan kinsa nga modagmal sa usa ka tawo nga tungod niana mamatay kini, kinahanglan nga patyon."
“anyone who attacks their father or mother is to be put to death.,“si bisan kinsa nga modagmal sa iyang amahan o sa iyang inahan kinahanglan nga patyon.
"“anyone who kidnaps someone is to be put to death, whether the victim has been sold or is still in the kidnappers possession.","“si bisan kinsa nga mangdagit ug tawo, ibaligya man kini niya o nakaplagan nga diha sa iyang mga kamot, kinahanglan nga patyon."
“anyone who curses their father or mother is to be put to death.,"“si bisan kinsa nga magtunglo sa iyang amahan o sa iyang inahan, kinahanglan nga patyon."
"but if there is serious injury, you are to take life for life,","apan kon adunay kadaot nga mahitabo, kinahanglan nga magbayad ikaw ug kinabuhi sa kinabuhi,"
"eye for eye, tooth for tooth, hand for hand, foot for foot,","mata sa mata, ngipon sa ngipon, kamot sa kamot, tiil sa tiil,"
"burn for burn, wound for wound, bruise for bruise.","paso sa paso, samad sa samad, labod sa labod."
and an owner who knocks out the tooth of a male or female slave must let the slave go free to compensate for the tooth.,"kon makapangag siya ug ngipon sa iyang ulipon nga lalaki o babaye, kinahanglan nga pagawason niya kini tungod sa iyang ngipon."
this law also applies if the bull gores a son or daughter.,kon kini makapanungay sa anak nga lalaki o anak nga babaye sa usa ka tawo pahamtangan siya sumala sa mao rang balaod.
"“if anyone uncovers a pit or digs one and fails to cover it and an ox or a donkey falls into it,","“kon ang usa ka tawo magbiya ug gahong nga abli o magkalot ug gahong ug dili niya kini tabonan ug mahulog didto ang baka o asno,"
"but if the animal was stolen from the neighbor, restitution must be made to the owner.","apan kon kini gikawat gikan kaniya, kinahanglang mobayad siya sa tagiya niini."
“do not allow a sorceress to live.,“ayaw gayod tugoti nga mabuhi ang babayeng tigsalamangka.
“anyone who has sexual relations with an animal is to be put to death.,"“si bisan kinsa nga makighilawas sa mananap, kinahanglan nga patyon."
“whoever sacrifices to any God other than the Lord must be destroyed.,“si bisan kinsa nga maghalad ngadto sa bisan unsang Dios gawas sa Ginoo lamang kinahanglang laglagon.
"“do not mistreat or oppress a foreigner, for you were foreigners in Egypt.","“ayaw buhati ug daotan ang usa ka langyaw o magdaogdaog kaniya, kay kamo mga langyaw kaniadto sa yuta sa Ehipto."
“do not take advantage of the widow or the fatherless.,ayaw ninyo pasipadi si bisan kinsa nga biyuda o ilo.
"if you do and they cry out to me, i will certainly hear their cry.","kon pasipadan ninyo sila unya magpakitabang sila kanako, pamation gayod nako ang ilang mga pagpakitabang."
“do not blaspheme God or curse the ruler of your people.,“ayaw kamo pagsulti ug daotan batok sa Dios o magtunglo sa tigdumala sa inyong katawhan.
“do not spread false reports. do not help a guilty person by being a malicious witness.,“ayaw pagsulti ug tinumotumo nga taho. ayaw pagpakigabin sa tawong daotan aron mahimong saksi nga bakakon.
and do not show favoritism to a poor person in a lawsuit.,o sa pagpakita ug pagdapig ngadto sa usa ka tawong kabos diha sa iyang kaso.
"“if you come across your enemys ox or donkey wandering off, be sure to return it.","“kon nakita nimo ang baka sa imong kaaway o ang iyang asno nga nakabuhi, dada gayod kini ngadto balik kaniya."
“do not deny justice to your poor people in their lawsuits.,“ayaw tuisa ang katarongan nga iya sa inyong kabos diha sa iyang kaso.
"“for six years you are to sow your fields and harvest the crops,","“sa unom ka tuig magpugas kamo sa inyong yuta ug magtigom sa mga abot niini,"
“three times a year you are to celebrate a festival to me.,“makatulo sa usa ka tuig maghimo kamo ug kasaulogan alang kanako.
"little by little i will drive them out before you, until you have increased enough to take possession of the land.",sa hinayhinay abugon nako sila gikan sa inyong atubangan hangtod nga modaghan kamo ug maangkon ang yuta.
do not make a covenant with them or with their gods.,kinahanglan nga dili kamo magbuhat ug kasabotan uban kanila o uban sa ilang mga diosdios.
but Moses alone is to approach the Lord ;; the others must not come near. and the people may not come up with him.”,"si Moises lamang ang makaduol sa Ginoo, apan sila dili makaduol ug kinahanglan nga ang katawhan dili motungas uban kaniya.”"
"Moses and Aaron, nadab and abihu, and the seventy elders of Israel went up","unya mitungas si Moises ug si Aaron, si nadab ug si abihu ug ang 70 ka kadagkoan sa Israel."
"then Moses set out with Joshua his aide, and Moses went up on the mountain of God.","unya mitindog si Moises, uban kang josue nga iyang kaabag ug mitungas siya ngadto sa bukid sa Dios."
"when Moses went up on the mountain, the cloud covered it,",unya si Moises mitungas ngadto sa bukid ug ang panganod mitabon sa bukid.
"the Lord said to Moses,","ang Ginoo miingon kang Moises,"
"these are the offerings you are to receive from them: gold, silver and bronze;","ug mao kini ang halad nga dawaton nimo gikan kanila: bulawan, plata ug bronsi,"
"blue, purple and scarlet yarn and fine linen; goat hair;","asul ug tapol ug lutong pula nga delana ug pino nga lino ug balhibo sa mga kanding,"
ram skins dyed red and another type of durable leather ;; acacia wood;,"mga panit sa mga laking karnero nga gitina, panit sa kanding, kahoy nga akasya,"
olive oil for the light; spices for the anointing oil and for the fragrant incense;,"lana alang sa mga lampara, mga pahumot alang sa lana nga igdidihog ug alang sa insenso nga humot,"
"“then have them make a sanctuary for me, and i will dwell among them.",pabuhata sila ug usa ka balaang puluyanan alang kanako aron makapuyo ako sa ilang taliwala.
make this tabernacle and all its furnishings exactly like the pattern i will show you.,"sumala sa tanan nga gipakita nako kanimo mahitungod sa sumbanan sa tolda ug sa tanan nga mga galamiton niini, buhata gayod kini."
"overlay it with pure gold, both inside and out, and make a gold molding around it.","sapawi ninyo kini ug lunsay nga bulawan, sa sulod ug sa gawas ug ribitihi ug bulawan ang palibot niini."
then make poles of acacia wood and overlay them with gold.,"pagbuhat ug mga yayongan gikan sa kahoy nga akasya, ug sapawi kini ug bulawan."
the poles are to remain in the rings of this ark; they are not to be removed.,"ang mga yayongan kinahanglan nga magpabilin diha sa mga argulya sa sudlanan, ayaw kini ug kuhaa gikan niini."
"then put in the ark the tablets of the covenant law, which i will give you.",ug ibutang diha sa sudlanan ang pagpamatuod nga ihatag nako kaninyo.
and make two cherubim out of hammered gold at the ends of the cover.,pagbuhat ug duha ka kerubin nga bulawan nga sinalsal diha sa duha ka tumoy sa tabon.
place the cover on top of the ark and put in the ark the tablets of the covenant law that i will give you.,ug ibutang ang tabon sa ibabaw sa sudlanan; ug sa sulod sa sudlanan ibutang ang pagpamatuod nga ihatag nako kanimo.
overlay it with pure gold and make a gold molding around it.,ug sapawan nimo kini ug lunsay nga bulawan ug ribitihi ug bulawan ang mga kilid libot niini.
also make around it a rim a handbreadth wide and put a gold molding on the rim.,buhati usab kini ug sanipa nga may gilapdon nga usa ka palad ug ribitihi kini ug bulawan.
the rings are to be close to the rim to hold the poles used in carrying the table.,duol sa sanipa ibutang ang mga argulya ingon nga balhoganan sa mga yayongan inigdala sa lamisa.
"make the poles of acacia wood, overlay them with gold and carry the table with them.","himoa ang mga yayongan gikan sa kahoy nga akasya, ug sapawi kini ug bulawan aron ang lamisa yayongan pinaagi niini."
“then make its seven lamps and set them up on it so that they light the space in front of it.,"ug himoa ang pito ka lampara alang niini, ang mga lampara dagkotan aron maghatag ug kahayag sa dapit diha sa atubangan niini."
its wick trimmers and trays are to be of pure gold.,ang mga kumpit niini ug ang mga sangga kinahanglan nga lunsayng bulawan.
a talent of pure gold is to be used for the lampstand and all these accessories.,"gikan sa usa ka talanton sa lunsayng bulawan himoa kini, uban niining tanan nga mga kahimanan."
see that you make them according to the pattern shown you on the mountain.,ug tanawa nga buhaton nimo kini sumala sa sumbanan nga gipakita kanimo didto sa bukid.
"join five of the curtains together, and do the same with the other five.","ang lima ka tabil kinahanglang taputon ang usa sa usa, ug ang lain nga lima ka tabil taputon usab ang usa sa usa."
“make curtains of goat hair for the tent over the tabernacleeleven altogether.,"“pagbuhat usab ug mga tabil nga balhibo sa mga kanding ingon nga tabon sa tolda, napulo ug usa ka tabil ang imong buhaton."
“make upright frames of acacia wood for the tabernacle.,“kinahanglan nga magbuhat ka alang sa tolda ug mga tulid nga tabla nga gikan sa kahoy nga akasya.
"each frame is to be ten cubits long and a cubit and a half wide,","ang gitason sa usa ka tabla kinahanglan nga napulo ka maniko, ug usa ka maniko ug tunga ang gilapdon sa matag tabla."
make twenty frames for the south side of the tabernacle,"buhata gayod ang mga tabla sa tolda, 20 ka tabla dapit sa habagatan,"
"for the other side, the north side of the tabernacle, make twenty frames","sa pikas kilid sa tolda dapit sa amihanan, 20 ka tabla,"
"make six frames for the far end, that is, the west end of the tabernacle,","ug alang sa luyo nga bahin sa tolda sa kasadpan, pagbuhat ug unom ka tabla."
and make two frames for the corners at the far end.,ug duha ka tabla alang sa mga eskina sa tolda diha sa luyo.
